Group,Batch,species,peakarea,logpeakarea,Class
G1,1,HBMP(16:0_18:1_18:1),27284330,24.70156928,HBMP
G1,1,HBMP(16:0_18:2_16:0),12305645,23.55281694,HBMP
G1,1,HBMP(16:0_20:1_16:0),31153965,24.89291245,HBMP
G1,1,HBMP(16:0_20:2_16:0),39589540,25.23861597,HBMP
G1,1,HBMP(16:0_20:3_16:0),14115500,23.7507769,HBMP
G1,1,HBMP(18:0_18:0_18:1),2683855,21.3558753,HBMP
G1,1,HBMP(18:0_18:1_18:1),6027439,22.52311371,HBMP
G1,1,HBMP(18:0_18:2_18:0),8458685.5,23.01200205,HBMP
G1,1,HBMP(18:1_18:1_18:1),4382027,22.06316694,HBMP
G1,1,LPC(18:0),12701545,23.59850066,LPC
G1,1,PC(15:0_18:1),229899850,27.77643028,PC
G1,1,PC(16:0_16:0),2024636500,30.91501577,PC
G1,1,PC(16:0_16:1),15136395,23.85151831,PC
G1,1,PC(16:0_18:0),532288250,28.98763248,PC
G1,1,PC(16:0_18:1),12349395000,33.52372131,PC
G1,1,PC(16:0_18:2),1747506500,30.70265068,PC
G1,1,PC(16:0_18:3),6162148.5,22.55500202,PC
G1,1,PC(16:0_20:3),23011755,24.45586768,PC
G1,1,PC(16:0_20:4),359223250,28.42030549,PC
G1,1,PC(16:0_20:5),3345272,21.67369209,PC
G1,1,PC(16:0_22:5),507043800,28.91753514,PC
G1,1,PC(17:0_18:1),10648410,23.34413469,PC
G1,1,PC(18:0_18:1),2142942500,30.99694599,PC
G1,1,PC(18:1_18:1),1454554000,30.43792971,PC
G1,1,PE(14:0_18:1),6939454,22.72639072,PE
G1,1,PE(15:0_18:1),4196221,22.00065923,PE
G1,1,PE(16:0_18:0),2657969,21.34189285,PE
G1,1,PE(16:0_18:1),1264930000,30.2364104,PE
G1,1,PE(16:0_18:2),224936100,27.74493998,PE
G1,1,PE(16:0_18:3),18367325,24.13063819,PE
G1,1,PE(16:0_20:4),139817000,27.05896454,PE
G1,1,PE(16:0_20:5),62100265,25.88809609,PE
G1,1,PE(16:0_22:4),8246482,22.97534736,PE
G1,1,PE(16:0_22:5),43390345,25.37087072,PE
G1,1,PE(16:0_22:6),6250483,22.57553625,PE
G1,1,PE(17:0_18:1),7400153.5,22.81912377,PE
G1,1,PE(18:0_18:1),411910800,28.61775671,PE
G1,1,PE(18:0_20:3),7816873.5,22.89816026,PE
G1,1,PE(18:0_20:4),123188200,26.87628883,PE
G1,1,PE(18:0_20:5),56191865,25.74385795,PE
G1,1,PE(18:0_22:5),60548120,25.85157883,PE
G1,1,PE(18:0_22:6),5129664.5,22.29043304,PE
G1,1,PE(18:1_18:1),272300700,28.02062545,PE
G1,1,PE(18:1_18:2),143726750,27.09875336,PE
G1,1,PE(18:1_20:4),126234600,26.91153216,PE
G1,1,PE(18:1_20:5),23710265,24.49900845,PE
G1,1,PE(32:0),25960270,24.62980205,PE
G1,1,PE(32:1),25783275,24.61993219,PE
G1,1,PE(33:1),15367630,23.87339135,PE
G1,1,PE(34:0),6966543,22.7320115,PE
G1,1,PE(34:3),63372670,25.91735746,PE
G1,1,PE(35:1),27443020,24.70993592,PE
G1,1,PE(36:4),69844050,26.05763388,PE
G1,1,PE(38:3),26043640,24.63442777,PE
G1,1,PE(38:4),38368475,25.19341809,PE
G1,1,PE(40:5),876439.85,19.74129556,PE
G1,1,PE(40:6),14310540,23.77057478,PE
G1,1,PG(16:0_18:1),77912345,26.2153486,PG
G1,1,PG(16:0_18:2),7735437,22.88305137,PG
G1,1,PG(18:0_18:1),15513930,23.88706086,PG
G1,1,PG(18:1_18:1),40031665,25.25463829,PG
G1,1,PG(18:1_18:2),11751275,23.48631396,PG
G1,1,PG(34:2),10993875,23.39019665,PG
G1,1,PG(36:1),19434490,24.21211591,PG
G1,1,PG(36:2),64255835,25.93732413,PG
G1,1,PG(36:3),19888810,24.24545362,PG
G1,1,PI(16:0_18:1),29580505,24.81814335,PI
G1,1,PI(18:0_18:1),74213135,26.14517122,PI
G1,1,PI(18:1_18:1),28427255,24.76077146,PI
G1,1,PI(34:1),28316750,24.75515236,PI
G1,1,PI(36:1),76563920,26.19016136,PI
G1,1,PI(36:2),50103110,25.57839682,PI
G1,1,PI(38:4),7724434,22.88099779,PI
G1,1,Plasmenyl-PE(P-16:0/18:1),6572011,22.64790346,Plasmenyl-PE
G1,1,Plasmenyl-PE(P-16:0/22:5),4254952,22.02071143,Plasmenyl-PE
G1,1,Plasmenyl-PE(P-18:0/20:4),64190820,25.93586365,Plasmenyl-PE
G1,1,Plasmenyl-PE(P-18:0/22:5),8272836,22.97995055,Plasmenyl-PE
G1,1,Plasmenyl-PE(P-18:0/22:6),12561460,23.58250082,Plasmenyl-PE
G1,1,PMeOH(39:1),8924051.5,23.08926741,PMeOH
G1,1,PS(18:0_20:4),83579485,26.31664553,PS
G1,1,PS(34:1),67052520,25.99878822,PS
G1,1,PS(36:1),68898980,26.03797929,PS
G1,1,PS(36:2),43081445,25.3605633,PS
G1,1,PS(36:3),1543948.9,20.55819357,PS
G1,1,PS(38:4),37026830,25.1420677,PS
G1,1,PS(40:5),16428365,23.96968557,PS
G1,1,PS(40:6),4632546,22.14337387,PS
G1,1,SM(34:1),26775545,24.6744126,SM
G1,1,SM(40:1),5845655.5,22.47893338,SM
G1,1,SM(42:1),31733930,24.91952286,SM
G1,1,SM(42:2),45537455,25.44055033,SM
G1,1,SM(42:3),7443326,22.82751599,SM
G1,1,SM(d18:1/16:0),841420250,29.6482513,SM
G1,1,TG(10:0_12:0_14:0),7374083.5,22.81403232,TG
G1,1,TG(12:0_12:0_14:0),4407991.5,22.07169001,TG
G1,1,TG(12:0_12:0_8:0),3384750.5,21.69061806,TG
G1,1,TG(12:0_14:0_8:0),3946148.5,21.91201382,TG
G1,1,TG(14:0_16:0_16:0),10181833.5,23.27949404,TG
G1,1,TG(14:0_16:0_18:1),76503975,26.18903137,TG
G1,1,TG(14:0_16:1_18:1),12603205.5,23.58728738,TG
G1,1,TG(14:0_18:1_18:3),5820644,22.47274735,TG
G1,1,TG(15:0_16:0_18:1),39881300,25.2492091,TG
G1,1,TG(15:0_18:1_18:2),15490015,23.88483521,TG
G1,1,TG(16:0_16:0_16:0),83129375,26.30885503,TG
G1,1,TG(16:0_16:0_18:0),35866185,25.09612096,TG
G1,1,TG(16:0_16:0_18:1),1033022650,29.94422474,TG
G1,1,TG(16:0_16:0_20:5),36284520,25.11285085,TG
G1,1,TG(16:0_16:1_18:1),265318650,27.98315085,TG
G1,1,TG(16:0_16:1_18:2),62148815,25.88922355,TG
G1,1,TG(16:0_17:0_18:1),101132600,26.59167288,TG
G1,1,TG(16:0_17:1_18:1),55533590,25.72685733,TG
G1,1,TG(16:0_18:0_18:0),8981601,23.0985412,TG
G1,1,TG(16:0_18:0_18:1),517709850,28.94756853,TG
G1,1,TG(16:0_18:1_18:1),1331648000,30.31056563,TG
G1,1,TG(16:0_18:1_18:2),524291250,28.96579323,TG
G1,1,TG(16:0_18:1_18:3),229142800,27.77167171,TG
G1,1,TG(16:0_18:1_20:4),287176400,28.09736195,TG
G1,1,TG(16:0_18:1_20:5),131131450,26.9664385,TG
G1,1,TG(16:0_18:1_22:5),233971000,27.80175448,TG
G1,1,TG(16:0_18:2_18:3),27046280,24.68892684,TG
G1,1,TG(17:0_18:1_18:1),85403495,26.34779178,TG
G1,1,TG(17:0_18:1_18:2),47709575,25.5077755,TG
G1,1,TG(17:1_18:1_18:2),20155870,24.26469672,TG
G1,1,TG(18:0_18:0_18:0),4047233,21.94850448,TG
G1,1,TG(18:0_18:0_18:1),70977735,26.0808632,TG
G1,1,TG(18:0_18:1_18:1),348326300,28.37586417,TG
G1,1,TG(18:0_18:1_18:2),569471450,29.08504827,TG
G1,1,TG(18:0_18:1_20:4),124450100,26.89099215,TG
G1,1,TG(18:1_18:1_18:2),465864850,28.79533624,TG
G1,1,TG(18:1_18:1_20:5),86217135,26.36147129,TG
G1,1,TG(18:1_18:1_22:5),67581115,26.01011682,TG
G1,1,TG(18:1_18:2_22:5),41746820,25.31516297,TG
G1,2,AcCar(16:0),10331343.5,23.30052454,AcCar
G1,2,AcCar(18:0),26072059,24.63600119,AcCar
G1,2,Cer-NS(d18:1/24:0),7410812,22.8212002,Cer-NS
G1,2,Cer-NS(d18:1/24:1),5687748.5,22.43942624,Cer-NS
G1,2,DG(18:0_20:4),12674137,23.59538418,DG
G1,2,DG(18:0_22:5),18589332,24.14797159,DG
G1,2,DG(18:1_18:1),293385462.5,28.12822215,DG
G1,2,DG(18:1_20:3),28173832.5,24.74785249,DG
G1,2,DGTS(35:1),24086853,24.52174258,DGTS
G1,2,HBMP(16:0_16:0_18:1),41118786,25.29329433,HBMP
G1,2,HBMP(16:0_16:0_18:2),6649125.5,22.66473318,HBMP
G1,2,HBMP(16:0_18:0_18:1),19747178,24.23514316,HBMP
G1,2,HBMP(16:0_18:1_16:0),61656140,25.87774124,HBMP
G1,2,HBMP(16:0_18:1_18:1),23753884,24.50166009,HBMP
G1,2,HBMP(16:0_18:2_16:0),12239258,23.54501276,HBMP
G1,2,HBMP(16:0_20:1_16:0),31328126.5,24.90095516,HBMP
G1,2,HBMP(16:0_20:2_16:0),38962613.5,25.21558712,HBMP
G1,2,HBMP(16:0_20:3_16:0),13319118.5,23.66699527,HBMP
G1,2,HBMP(18:0_18:0_18:1),2507286,21.25769514,HBMP
G1,2,HBMP(18:0_18:1_18:1),5377077,22.3583907,HBMP
G1,2,HBMP(18:0_18:2_18:0),7900854.5,22.91357726,HBMP
G1,2,HBMP(18:1_18:1_18:1),3295456,21.65204668,HBMP
G1,2,LPC(18:0),13722537,23.71004389,LPC
G1,2,PC(15:0_18:1),209992072,27.64575962,PC
G1,2,PC(16:0_16:0),1992843248,30.89218109,PC
G1,2,PC(16:0_16:1),11927172.5,23.50774874,PC
G1,2,PC(16:0_18:0),535831746.5,28.99720482,PC
G1,2,PC(16:0_18:1),12157749188,33.50115711,PC
G1,2,PC(16:0_18:2),1684127410,30.64935414,PC
G1,2,PC(16:0_18:3),4914284.5,22.22854995,PC
G1,2,PC(16:0_20:3),19766212,24.23653308,PC
G1,2,PC(16:0_20:4),366832512.5,28.45054627,PC
G1,2,PC(16:0_20:5),1448533.5,20.46616162,PC
G1,2,PC(16:0_22:5),495634390,28.88470105,PC
G1,2,PC(17:0_18:1),8540091.5,23.0258201,PC
G1,2,PC(18:0_18:1),1997319905,30.89541828,PC
G1,2,PC(18:1_18:1),1345329147,30.32531204,PC
G1,2,PE(14:0_18:1),6025206.5,22.52257926,PE
G1,2,PE(15:0_18:1),4069432.5,21.95639619,PE
G1,2,PE(16:0_18:0),2349623,21.16399786,PE
G1,2,PE(16:0_18:1),1335942533,30.3152108,PE
G1,2,PE(16:0_18:2),232234440.5,27.7910067,PE
G1,2,PE(16:0_18:3),16737892,23.99661451,PE
G1,2,PE(16:0_20:4),144860070,27.11008474,PE
G1,2,PE(16:0_20:5),66474408,25.98629569,PE
G1,2,PE(16:0_22:4),6874422.5,22.71280709,PE
G1,2,PE(16:0_22:5),42698841,25.34769357,PE
G1,2,PE(16:0_22:6),6829379,22.70332297,PE
G1,2,PE(17:0_18:1),7045215.5,22.74821241,PE
G1,2,PE(18:0_18:1),398290543,28.56924598,PE
G1,2,PE(18:0_20:3),7964289.5,22.92511423,PE
G1,2,PE(18:0_20:4),128927899,26.94198924,PE
G1,2,PE(18:0_20:5),56149551.5,25.74277116,PE
G1,2,PE(18:0_22:5),65598166.5,25.96715216,PE
G1,2,PE(18:0_22:6),5220767,22.31583034,PE
G1,2,PE(18:1_18:1),268966637.5,28.00285199,PE
G1,2,PE(18:1_18:2),142706340,27.08847419,PE
G1,2,PE(18:1_20:4),134233834,27.00017311,PE
G1,2,PE(18:1_20:5),30973890.5,24.88454927,PE
G1,2,PE(32:0),22814198.5,24.44342863,PE
G1,2,PE(32:1),25878359,24.6252428,PE
G1,2,PE(33:1),14976732,23.83621952,PE
G1,2,PE(34:0),6706834.5,22.67720057,PE
G1,2,PE(34:3),63394417.5,25.91785247,PE
G1,2,PE(35:1),27255821.5,24.70006107,PE
G1,2,PE(36:4),72695029.5,26.11535339,PE
G1,2,PE(38:3),27318696,24.70338529,PE
G1,2,PE(38:4),28776716.5,24.77839865,PE
G1,2,PE(40:5),1012229.5,19.94910499,PE
G1,2,PE(40:6),15740090.5,23.9079405,PE
G1,2,PG(16:0_18:1),73097567,26.12332005,PG
G1,2,PG(16:0_18:2),6459298.5,22.62294606,PG
G1,2,PG(18:0_18:1),14414502.5,23.78101771,PG
G1,2,PG(18:1_18:1),30702867,24.87187004,PG
G1,2,PG(18:1_18:2),8105996,22.95055803,PG
G1,2,PG(34:2),10056548,23.26163184,PG
G1,2,PG(36:1),17672459.5,24.0749995,PG
G1,2,PG(36:2),45555717.5,25.4411288,PG
G1,2,PG(36:3),14075877.5,23.74672153,PG
G1,2,PI(16:0_18:1),28331589,24.75590818,PI
G1,2,PI(18:0_18:1),73074855,26.12287173,PI
G1,2,PI(18:1_18:1),26385734,24.65325478,PI
G1,2,PI(34:1),30137336.5,24.84504858,PI
G1,2,PI(36:1),82375841,26.29571795,PI
G1,2,PI(36:2),49065021,25.54819154,PI
G1,2,PI(38:4),7091499,22.75765919,PI
G1,2,Plasmenyl-PE(P-16:0/18:1),7519349,22.84217633,Plasmenyl-PE
G1,2,Plasmenyl-PE(P-16:0/22:5),4261261.5,22.02284916,Plasmenyl-PE
G1,2,Plasmenyl-PE(P-18:0/20:4),70691880.5,26.07504118,Plasmenyl-PE
G1,2,Plasmenyl-PE(P-18:0/22:5),8525174.5,23.02329793,Plasmenyl-PE
G1,2,Plasmenyl-PE(P-18:0/22:6),14894361,23.82826289,Plasmenyl-PE
G1,2,PMeOH(39:1),8155389.5,22.95932235,PMeOH
G1,2,PS(18:0_20:4),88859731,26.40502644,PS
G1,2,PS(34:1),69955980.5,26.05994406,PS
G1,2,PS(36:1),74139458,26.14373823,PS
G1,2,PS(36:2),46266609.5,25.46346804,PS
G1,2,PS(36:3),1496154,20.51282725,PS
G1,2,PS(38:4),36426465.5,25.11848368,PS
G1,2,PS(40:5),17766901.5,24.08268877,PS
G1,2,PS(40:6),4467768,22.09112284,PS
G1,2,SM(34:1),24869186.5,24.56785598,SM
G1,2,SM(40:1),5249915,22.32386263,SM
G1,2,SM(42:1),28820865.5,24.78061032,SM
G1,2,SM(42:2),41746681.5,25.31515818,SM
G1,2,SM(42:3),6771071,22.69095262,SM
G1,2,SM(d18:1/16:0),811474179.5,29.59596995,SM
G1,2,TG(10:0_12:0_14:0),13369303,23.67242092,TG
G1,2,TG(12:0_12:0_14:0),6828515,22.70314044,TG
G1,2,TG(12:0_12:0_8:0),5463201,22.38131507,TG
G1,2,TG(12:0_14:0_8:0),6378278,22.60473555,TG
G1,2,TG(14:0_16:0_16:0),13130365.5,23.64640374,TG
G1,2,TG(14:0_16:0_18:1),68255989,26.0244523,TG
G1,2,TG(14:0_16:1_18:1),13685547,23.70614976,TG
G1,2,TG(14:0_18:1_18:3),2311359,21.14030993,TG
G1,2,TG(15:0_16:0_18:1),37171636,25.14769885,TG
G1,2,TG(15:0_18:1_18:2),13723720,23.71016826,TG
G1,2,TG(16:0_16:0_16:0),83944311.5,26.32292923,TG
G1,2,TG(16:0_16:0_18:0),34843410.5,25.05438251,TG
G1,2,TG(16:0_16:0_18:1),988689752,29.88094264,TG
G1,2,TG(16:0_16:0_20:5),33795264.5,25.01031777,TG
G1,2,TG(16:0_16:1_18:1),238375984,27.82866365,TG
G1,2,TG(16:0_16:1_18:2),53471555,25.6722683,TG
G1,2,TG(16:0_17:0_18:1),90852274,26.43701929,TG
G1,2,TG(16:0_17:1_18:1),58588614.5,25.804117,TG
G1,2,TG(16:0_18:0_18:0),9425490.5,23.16813627,TG
G1,2,TG(16:0_18:0_18:1),473607641.5,28.81911712,TG
G1,2,TG(16:0_18:1_18:1),1205801460,30.16734523,TG
G1,2,TG(16:0_18:1_18:2),471653078,28.81315084,TG
G1,2,TG(16:0_18:1_18:3),211761415.5,27.6578645,TG
G1,2,TG(16:0_18:1_20:4),270105733.5,28.00894902,TG
G1,2,TG(16:0_18:1_20:5),118972102.5,26.82604808,TG
G1,2,TG(16:0_18:1_22:5),233348505,27.79791098,TG
G1,2,TG(16:0_18:2_18:3),22526417.5,24.42511456,TG
G1,2,TG(17:0_18:1_18:1),81147088.5,26.274036,TG
G1,2,TG(17:0_18:1_18:2),43360186,25.36986761,TG
G1,2,TG(17:1_18:1_18:2),16021327,23.93349031,TG
G1,2,TG(18:0_18:0_18:0),4949086,22.23873068,TG
G1,2,TG(18:0_18:0_18:1),68389839,26.02727866,TG
G1,2,TG(18:0_18:1_18:1),316483744.5,28.23755616,TG
G1,2,TG(18:0_18:1_18:2),498110808,28.89189147,TG
G1,2,TG(18:0_18:1_20:4),124409169,26.89051758,TG
G1,2,TG(18:1_18:1_18:2),425948738,28.66610457,TG
G1,2,TG(18:1_18:1_20:5),84227318,26.32778489,TG
G1,2,TG(18:1_18:1_22:5),59212881,25.81940771,TG
G1,2,TG(18:1_18:2_22:5),39115438.5,25.2212348,TG
G1,3,AcCar(16:0),11198890,23.41685241,AcCar
G1,3,AcCar(18:0),25493215,24.60360999,AcCar
G1,3,Cer-NS(d18:1/24:0),6179618,22.55908623,Cer-NS
G1,3,Cer-NS(d18:1/24:1),5503643.5,22.39195559,Cer-NS
G1,3,DG(18:0_20:4),13404700,23.6762356,DG
G1,3,DG(18:0_22:5),18214900,24.11861574,DG
G1,3,DG(18:1_18:1),301967300,28.16981709,DG
G1,3,DG(18:1_20:3),28496515,24.76428216,DG
G1,3,DGTS(35:1),20700480,24.30316089,DGTS
G1,3,HBMP(16:0_16:0_18:1),39305780,25.22823814,HBMP
G1,3,HBMP(16:0_16:0_18:2),6762466,22.689118,HBMP
G1,3,HBMP(16:0_18:0_18:1),20152630,24.26446479,HBMP
G1,3,HBMP(16:0_18:1_16:0),57615440,25.77995215,HBMP
G1,3,HBMP(16:0_18:1_18:1),23788235,24.5037449,HBMP
G1,3,HBMP(16:0_18:2_16:0),11544770,23.4607361,HBMP
G1,3,HBMP(16:0_20:1_16:0),31690920,24.91756621,HBMP
G1,3,HBMP(16:0_20:2_16:0),37696745,25.16793662,HBMP
G1,3,HBMP(16:0_20:3_16:0),13401015,23.67583894,HBMP
G1,3,HBMP(18:0_18:0_18:1),2547234,21.28050007,HBMP
G1,3,HBMP(18:0_18:1_18:1),5639592.5,22.42715949,HBMP
G1,3,HBMP(18:0_18:2_18:0),7967865,22.92576177,HBMP
G1,3,HBMP(18:1_18:1_18:1),3683831.5,21.81277564,HBMP
G1,3,LPC(18:0),13751605,23.71309667,LPC
G1,3,PC(15:0_18:1),207594250,27.62919124,PC
G1,3,PC(16:0_16:0),1969932000,30.87549868,PC
G1,3,PC(16:0_16:1),11375010,23.43936448,PC
G1,3,PC(16:0_18:0),529358600,28.97967013,PC
G1,3,PC(16:0_18:1),12240230000,33.51091162,PC
G1,3,PC(16:0_18:2),1650907500,30.62061214,PC
G1,3,PC(16:0_18:3),4936175,22.23496211,PC
G1,3,PC(16:0_20:3),19582875,24.22308925,PC
G1,3,PC(16:0_20:4),352300750,28.39223231,PC
G1,3,PC(16:0_20:5),1622525.5,20.62980972,PC
G1,3,PC(16:0_22:5),491125500,28.87151649,PC
G1,3,PC(17:0_18:1),8103097,22.95004198,PC
G1,3,PC(18:0_18:1),2068674500,30.94605951,PC
G1,3,PC(18:1_18:1),1365855500,30.34715772,PC
G1,3,PE(14:0_18:1),5485264,22.38712963,PE
G1,3,PE(15:0_18:1),3817948.5,21.86436621,PE
G1,3,PE(16:0_18:0),2366559.5,21.17435976,PE
G1,3,PE(16:0_18:1),1270418000,30.24265611,PE
G1,3,PE(16:0_18:2),226714600,27.75630206,PE
G1,3,PE(16:0_18:3),16556690,23.98091094,PE
G1,3,PE(16:0_20:4),140011450,27.06096957,PE
G1,3,PE(16:0_20:5),63894395,25.92918604,PE
G1,3,PE(16:0_22:4),6144298,22.55081676,PE
G1,3,PE(16:0_22:5),40357900,25.26634777,PE
G1,3,PE(16:0_22:6),6004031,22.5175,PE
G1,3,PE(17:0_18:1),6389746,22.60732715,PE
G1,3,PE(18:0_18:1),394199350,28.55435016,PE
G1,3,PE(18:0_20:3),7388054,22.81676298,PE
G1,3,PE(18:0_20:4),122539350,26.86866986,PE
G1,3,PE(18:0_20:5),55433650,25.72425867,PE
G1,3,PE(18:0_22:5),62088365,25.88781961,PE
G1,3,PE(18:0_22:6),4811039,22.19791706,PE
G1,3,PE(18:1_18:1),263718350,27.97442272,PE
G1,3,PE(18:1_18:2),137878150,27.03881861,PE
G1,3,PE(18:1_20:4),129118500,26.94412048,PE
G1,3,PE(18:1_20:5),27264985,24.70054603,PE
G1,3,PE(32:0),24786010,24.56302271,PE
G1,3,PE(32:1),24902835,24.56980666,PE
G1,3,PE(33:1),15311920,23.86815186,PE
G1,3,PE(34:0),7094168,22.75820207,PE
G1,3,PE(34:3),62557295,25.8986748,PE
G1,3,PE(35:1),27448205,24.71020847,PE
G1,3,PE(36:4),76199790,26.18328369,PE
G1,3,PE(38:3),27346495,24.7048526,PE
G1,3,PE(38:4),28144530,24.74635122,PE
G1,3,PE(40:5),999701.75,19.93113822,PE
G1,3,PE(40:6),12973810,23.62909888,PE
G1,3,PG(16:0_18:1),71249680,26.0863802,PG
G1,3,PG(16:0_18:2),6252463.5,22.5759933,PG
G1,3,PG(18:0_18:1),14030600,23.74207337,PG
G1,3,PG(18:1_18:1),29997115,24.83832042,PG
G1,3,PG(18:1_18:2),8158989.5,22.95995905,PG
G1,3,PG(34:2),9260473,23.14265445,PG
G1,3,PG(36:1),17871320,24.09114286,PG
G1,3,PG(36:2),46383080,25.46709529,PG
G1,3,PG(36:3),12175010,23.53741962,PG
G1,3,PI(16:0_18:1),26830260,24.6773577,PI
G1,3,PI(18:0_18:1),70172420,26.06440078,PI
G1,3,PI(18:1_18:1),26380740,24.6529817,PI
G1,3,PI(34:1),27946550,24.73616686,PI
G1,3,PI(36:1),76029245,26.18005113,PI
G1,3,PI(36:2),48096525,25.51942933,PI
G1,3,PI(38:4),7460406.5,22.83082281,PI
G1,3,Plasmenyl-PE(P-16:0/18:1),7072608,22.75381087,Plasmenyl-PE
G1,3,Plasmenyl-PE(P-16:0/22:5),4822199,22.20125976,Plasmenyl-PE
G1,3,Plasmenyl-PE(P-18:0/20:4),66978415,25.9971929,Plasmenyl-PE
G1,3,Plasmenyl-PE(P-18:0/22:5),8036347,22.93810843,Plasmenyl-PE
G1,3,Plasmenyl-PE(P-18:0/22:6),14051220,23.74419206,Plasmenyl-PE
G1,3,PMeOH(39:1),7774919.5,22.89039631,PMeOH
G1,3,PS(18:0_20:4),78475545,26.22573981,PS
G1,3,PS(34:1),62925875,25.90715004,PS
G1,3,PS(36:1),66628155,25.98962861,PS
G1,3,PS(36:2),41507520,25.3068694,PS
G1,3,PS(36:3),591488.35,19.17399023,PS
G1,3,PS(38:4),32782000,24.96640054,PS
G1,3,PS(40:5),15181950,23.85585377,PS
G1,3,PS(40:6),3513576.5,21.74450888,PS
G1,3,SM(34:1),24669255,24.55621081,SM
G1,3,SM(40:1),4564954.5,22.12216905,SM
G1,3,SM(42:1),27478055,24.71177655,SM
G1,3,SM(42:2),40541810,25.27290716,SM
G1,3,SM(42:3),6690219,22.67362201,SM
G1,3,SM(d18:1/16:0),769462000,29.51927484,SM
G1,3,TG(10:0_12:0_14:0),11784504.5,23.49038776,TG
G1,3,TG(12:0_12:0_14:0),6892442,22.71658379,TG
G1,3,TG(12:0_12:0_8:0),5367973,22.35594598,TG
G1,3,TG(12:0_14:0_8:0),6233545.5,22.57162154,TG
G1,3,TG(14:0_16:0_16:0),12793990,23.60896292,TG
G1,3,TG(14:0_16:0_18:1),69338180,26.04714663,TG
G1,3,TG(14:0_16:1_18:1),14400520,23.77961757,TG
G1,3,TG(14:0_18:1_18:3),2620514,21.32141839,TG
G1,3,TG(15:0_16:0_18:1),36942285,25.13876977,TG
G1,3,TG(15:0_18:1_18:2),13903505,23.72894529,TG
G1,3,TG(16:0_16:0_16:0),76955470,26.19752054,TG
G1,3,TG(16:0_16:0_18:0),36835490,25.1345931,TG
G1,3,TG(16:0_16:0_18:1),938217300,29.80534686,TG
G1,3,TG(16:0_16:0_20:5),33357470,24.99150654,TG
G1,3,TG(16:0_16:1_18:1),234851850,27.80717572,TG
G1,3,TG(16:0_16:1_18:2),53285665,25.66724413,TG
G1,3,TG(16:0_17:0_18:1),90696235,26.43453933,TG
G1,3,TG(16:0_17:1_18:1),50084085,25.5778489,TG
G1,3,TG(16:0_18:0_18:0),10829981,23.36852738,TG
G1,3,TG(16:0_18:0_18:1),473380050,28.81842367,TG
G1,3,TG(16:0_18:1_18:1),1177836500,30.13349214,TG
G1,3,TG(16:0_18:1_18:2),468693450,28.80406939,TG
G1,3,TG(16:0_18:1_18:3),206173200,27.61928157,TG
G1,3,TG(16:0_18:1_20:4),261007500,27.95951602,TG
G1,3,TG(16:0_18:1_20:5),120644300,26.84618451,TG
G1,3,TG(16:0_18:1_22:5),225774300,27.75030603,TG
G1,3,TG(16:0_18:2_18:3),23036330,24.45740756,TG
G1,3,TG(17:0_18:1_18:1),82190820,26.29247393,TG
G1,3,TG(17:0_18:1_18:2),42415705,25.33809521,TG
G1,3,TG(17:1_18:1_18:2),11062185.5,23.3991331,TG
G1,3,TG(18:0_18:0_18:0),5753993,22.45613204,TG
G1,3,TG(18:0_18:0_18:1),71355285,26.08851695,TG
G1,3,TG(18:0_18:1_18:1),326655650,28.28319535,TG
G1,3,TG(18:0_18:1_18:2),508996150,28.9230795,TG
G1,3,TG(18:0_18:1_20:4),111862155,26.73714679,TG
G1,3,TG(18:1_18:1_18:2),425155800,28.66341638,TG
G1,3,TG(18:1_18:1_20:5),80687390,26.26583989,TG
G1,3,TG(18:1_18:1_22:5),61736580,25.87962223,TG
G1,3,TG(18:1_18:2_22:5),39411920,25.2321287,TG
